1: 55-21×1=
4998: 25+22-6=
4999: 95-71+19=
5000: 80-46+33=
5001: 45-9-3=
5002: 31-3+59=
5003: 50-(97-82)=
5004: 56×1+11=
5005: 49+6+21=
5006: 71-6-26=
5007: 2+19+5=
5008: 7×3-1=
5009: 49-7×7=
5010: 64-(45+9)=
5011: 74+4-28=
5012: (3-2)×66=
5013: 54-5×7=
5014: 95-16-32=
5015: 95-(6+75)=
5016: 2×31-31=
5017: 59-58+62=
5018: 59-2+14=
5019: 91-9×9=
5020: 1+73-51=
5021: 66-(82-30)=
5022: 1×68-41=
5023: 74×1+8=
5024: 5+82+5=
5025: 22-19+19=
5026: 69-21-38=
5027: 1×91-51=
5028: 82-(13+21)=
5029: 8×4+44=
5030: 19+6+36=
5031: 99-(81-12)=
5032: 16+21+29=
5033: 86-57+54=
5034: 90-(7+71)=
5035: 95-(56-39)=
5036: 67-41+72=
5037: 68-(96-32)=
5038: 57-6×2=
5039: 74+16-73=
5040: 2×48-76=
5041: 44-(46-3)=
5042: 71+12-10=
5043: 81-(31+5)=
5044: 73+10+7=
5045: 52+31-72=
5046: 61-(68-8)=
5047: 72-30-13=
5048: 1×94-54=
5049: 5+72-60=
5050: 84-4×5=
5051: 19+42+18=
5052: 2×39-3=
5053: 78-66+21=
5054: 78-14-57=
5055: 69-23+43=
5056: 9×10-88=
5057: 22×1+6=
5058: 2×23+35=
5059: 15+75-60=
5060: 74×1-54=
5061: 52+28-47=
5062: 64-(75-56)=
5063: 73-(9-4)=
5064: 4×23-24=
5065: 95-92+54=
5066: 9-3+61=
5067: 54-(97-59)=
5068: 69-(77-74)=
5069: 97-67-11=
5070: 78-(11+6)=
5071: 73-66×1=
5072: 2×3×2=
5073: (91-19)×1=
5074: 48+49-54=
5075: 11+68-64=
5076: 1×61-24=
5077: 8×9+18=
5078: 86-(90-12)=
5079: 14×1+46=
5080: 46+20+25=
5081: 15+48-18=
5082: 29+42-44=
5083: 3×20-10=
5084: 81-66+34=
5085: 89-(52-35)=
5086: 52+5-8=
5087: 68×1+21=
5088: 43-3+18=
5089: 73-46-17=
5090: 19+70-29=
5091: 45×1+12=
5092: 98-47+23=
5093: 14+22-28=
5094: 23+57-79=
5095: 73-(1+21)=
5096: 69-(77-28)=
5097: 7+46-1=
5098: 4-2+93=
5099: 42-27+46=
5100: 88-3-17=
5101: 89-65+75=
5102: 51-15-25=
5103: 45-16-27=
5104: 4+2+38=
5105: 5+91-2=
5106: 1+50+13=
5107: (68-62)×7=
5108: 6+22+39=
5109: 18×2-3=
5110: 29+10-15=
5111: 77-(15+36)=
5112: 73-24+13=
5113: 47-37-8=
5114: 73-7-60=
5115: 73+6+9=
5116: 71×1-22=
5117: 10×6+38=
5118: 53-11×2=
5119: 91-29-54=
5120: 14+68-70=
5121: 24+60-24=
5122: 37-28+38=
5123: 1×84-33=
5124: 1×81-62=
5125: 84+4-50=
5126: 73+15-8=
5127: 35+55-28=
5128: 48×2-83=
5129: 75-(95-21)=
5130: 81-49+24=
5131: 98-(53+19)=
5132: 80-7-66=
5133: 45×1-18=
5134: 19+37+41=
5135: 74-1×10=
5136: 99-1×79=
5137: 82-1×69=
5138: 70-16-15=
5139: 22-(19-2)=
5140: 60-1×3=
5141: 14+31+20=
5142: (4+46)×1=
5143: 4×3+85=
5144: 15×3+3=
5145: 4×12+50=
5146: 4×15+27=
5147: 97-(21+60)=
5148: 33×2-65=
5149: (53-48)×16=
5150: 73-(49+6)=
5151: 5-2+13=
5152: 88-1×72=
5153: 3×5+44=
5154: 38-5×2=
5155: 98-(88+1)=
5156: 98-(38+52)=
5157: 13+17+33=
5158: 99-11×6=
5159: 17-(32-19)=
5160: 55-1×37=
5161: 9×9-17=
5162: 6-(15-14)=
5163: 96-(31-26)=
5164: 62-55×1=
5165: 1×10+60=
5166: 41-38+35=
5167: 71-4-43=
5168: 11×8-37=
5169: (63-28)×2=
5170: 47-29+75=
5171: 54-12+20=
5172: 72-3×3=
5173: 84-25+22=
5174: 87+8-60=
5175: 84-14+12=
5176: 58+12+9=
5177: 40-5+47=
5178: 60×1+1=
5179: 14+49-22=
5180: 95-(28+21)=
5181: 2+37+19=
5182: 81+15-12=
5183: 29+8-29=
5184: 81-(89-16)=
5185: 99-66×1=
5186: 89-(11+27)=
5187: 2×35-11=
5188: 11×9-64=
5189: 91-73+59=
5190: 72-3-35=
5191: 72-(12+38)=
5192: 35-(76-43)=
5193: 66-23-4=
5194: 98-27+2=
5195: 49-3×8=
5196: 29+66-82=
5197: 27+55+6=
5198: 50-24×2=
5199: 9×5+50=
5200: 82+14-33=
5201: 66+33-13=
5202: 1×96-67=
5203: 1×70+20=
5204: 36-6+32=
5205: 47-(81-76)=
5206: 94×1×1=
5207: 29-(14+13)=
5208: 76-74+6=
5209: 1×78+11=
5210: 5×17-39=
5211: 82-(95-50)=
5212: 35+30-64=
5213: 80-21+34=
5214: 16+54-17=
5215: 2×16+60=
5216: 93-68×1=
5217: 47×1+8=
5218: 40-(2+34)=
5219: 85-(87-53)=
5220: 85-(80-72)=
5221: 59-(12+5)=
5222: 11×2+59=
5223: 6×14-65=
5224: 68-35+33=
5225: 23+45-45=
5226: 34+39-45=
5227: 31-(80-62)=
5228: 87-75+75=
5229: 99-8×10=
5230: 88×1-13=
5231: 57+24-40=
5232: 42-24+50=
5233: 64-46×1=
5234: 43-(34-22)=
5235: 94-(50+36)=
5236: 1×51+3=
5237: 91-(78-6)=
5238: 45×1-38=
5239: 7+81-76=
5240: 6×15-27=
5241: 21-(95-76)=
5242: 98-94+46=
5243: 52-(24+14)=
5244: 98×1-67=
5245: 81-2×19=
5246: 68+23-13=
5247: 93×1-10=
5248: 79-8+22=
5249: 66+21-63=
5250: 45×1-8=
5251: 43-20-8=
5252: 96-(47+46)=
5253: 1×8+90=
5254: 34+13+27=
5255: 43+41-71=
5256: 28+64-57=
5257: 95-(41+28)=
5258: 97-(84-74)=
5259: 16×3-28=
5260: 86-85+46=
5261: 20+19+53=
5262: 89-(69-13)=
5263: (17-15)×8=
5264: 73-11-12=
5265: 47-(8-3)=
5266: 42×1-25=
5267: 60+26+10=
5268: 90-2×23=
5269: 69-(1+42)=
5270: 90-5-55=
5271: (1+7)×9=
5272: 71-12+33=
5273: 54-(44-21)=
5274: (30+38)×1=
5275: 70-(92-60)=
5276: 80+7-62=
5277: 23-18+39=
5278: 77-(74-57)=
5279: 57-57+92=
5280: 4+49+5=
5281: 75-(88-59)=
5282: 57-(56-12)=
5283: 5×2+44=
5284: 66+9-74=
5285: 32×3-88=
5286: 8×12-4=
5287: 15+40+6=
5288: 71+20-24=
5289: 78-(51+24)=
5290: 14×1+24=
5291: 77-12-35=
5292: 16+71-24=
5293: 55-40+84=
5294: 55+9-24=
5295: 63-10×6=
5296: 52-16-24=
5297: 59-27+10=
5298: 40+49+6=
5299: 32-1×25=
5300: 31+26-18=
5301: 18+80-68=
5302: 98-(4+19)=
5303: 5+15+70=
5304: 2×26+1=
5305: 4×1×7=
5306: 78-(94-87)=
5307: 54+28+3=
5308: 44-1×25=
5309: 4+86-77=
5310: 66-(91-65)=
5311: 1×53-26=
5312: 29+37-23=
5313: 65-40×1=
5314: 96-7-12=
5315: 60+2+22=
5316: 62-37+16=
5317: 15+84-56=
5318: 2×9+69=
5319: 5×19-42=
5320: 75-18-38=
5321: 7×12-46=
5322: 19×4-18=
5323: 11+68+5=
5324: 86-(82-12)=
5325: 7+20+22=
5326: 90×1-44=
5327: 15×5-5=
5328: 71-2-63=
5329: 68-(52-30)=
5330: 87-(92-5)=
5331: 11+55+26=
5332: 16×3-29=
5333: 99-(90-38)=
5334: 41+23-53=
5335: 67-(93-69)=
5336: 86-(55-13)=
5337: 68-49+19=
5338: 88+3-22=
5339: 3×6+21=
5340: 70-(83-21)=
5341: 89-83+70=
5342: 81-(14+13)=
5343: 5×9+54=
5344: 1×28+41=
5345: 62-7-6=
5346: 91-(91-47)=
5347: 31-5×1=
5348: 12×8-51=
5349: 52-20+50=
5350: 99-16×1=
5351: 1×27+45=
5352: 66-2×3=
5353: 28-(50-32)=
5354: 9×11-4=
5355: 66+25-2=
5356: 5×18-39=
5357: 80-2-66=
5358: 8×7+22=
5359: 88-1×68=
5360: 94-36×1=
5361: 67×1-25=
5362: 60-(98-45)=
5363: 86-(85-17)=
5364: 6×6-16=
5365: 28×3-29=
5366: 90-1-29=
5367: 72+4-3=
5368: 4×9-26=
5369: 4+59-7=
5370: 78-72+10=
5371: 15-(68-59)=
5372: 11-(18-15)=
5373: 19-6+71=
5374: 2×42-42=
5375: 42×2-19=
5376: 2+80-52=
5377: 85-56+2=
5378: 50-5+28=
5379: 64-10-23=
5380: 70+26-16=
5381: 47-(28-5)=
5382: 93-88+20=
5383: 1+42-3=
5384: 42+25-14=
5385: 78-6×6=
5386: 3×5+29=
5387: 74-42-28=
5388: 37+53-75=
5389: 82-(70-12)=
5390: 87-(30-24)=
5391: 81-(28-6)=
5392: 94-1-54=
5393: 81-46-28=
5394: 84-31+42=
5395: 43-(88-75)=
5396: 94-(10+69)=
5397: 1×2+24=
5398: 75-34+44=
5399: (84-81)×32=
5400: 3+55+17=
5401: 86-2-74=
5402: 12+17+33=
5403: 1×57+26=
5404: 3×23-25=
5405: 53+22-42=
5406: 61-(58-53)=
5407: 82-(88-21)=
5408: 33-12+46=
5409: 71-33+44=
5410: 13×6-25=
5411: 58+36-73=
5412: 19×4-14=
5413: 69-4×8=
5414: 30+22-49=
5415: 92-23×2=
5416: 25+12-15=
5417: 4×16-5=
5418: 18+60-10=
5419: 87-(18+38)=
5420: 65-(45+15)=
5421: 41+26-5=
5422: 10+3+5=
5423: 56-42×1=
5424: 22+34+10=
5425: 20+73-75=
5426: 69-3-39=
5427: 16+59+22=
5428: 11+82-51=
5429: 18×3+33=
5430: 12×8-82=
5431: 43-11+23=
5432: 51-(75-35)=
5433: 12+3+33=
5434: 81-60-10=
5435: 54-(68-60)=
5436: 86-15-43=
5437: 77+1-9=
5438: 17-6+63=
5439: 5+76-33=
5440: 3×25-55=
5441: 35+60-14=
5442: 1×93-33=
5443: 36+30+9=
5444: 31+27-29=
5445: 96×1-1=
5446: 1×88-78=
5447: 98-77-7=
5448: 94-67+17=
5449: 59-48+56=
5450: 93-28+4=
5451: 88-1-41=
5452: 8+42+34=
5453: 67×1-54=
5454: 15×2+63=
5455: 1×90-36=
5456: 4×5+54=
5457: 6×11-26=
5458: 98-7×7=
5459: 96-5×10=
5460: 43-(59-27)=
5461: 47-(65-41)=
5462: 73-4×4=
5463: 16×1+67=
5464: 48-10-37=
5465: 34+1-34=
5466: 12×5+30=
5467: 61-(49-17)=
5468: 98-1×97=
5469: 43+36-3=
5470: 5×19-50=
5471: 77+5-76=
5472: 52×1+28=
5473: 16×5-14=
5474: 12×1+45=
5475: 32-14+78=
5476: 53+17+15=
5477: 78-(78-23)=
5478: (4-4)×14=
5479: 69-20×3=
5480: 49+8+6=
5481: 48-13+39=
5482: 83-(21+41)=
5483: 71-54+59=
5484: 70-66+28=
5485: 73+24-77=
5486: 48×2-93=
5487: 41+13-10=
5488: 37×2-26=
5489: 2×17+3=
5490: 2+19+49=
5491: 13+57-59=
5492: 67-4×4=
5493: 58-2×11=
5494: 38-1×27=
5495: 33+29-17=
5496: (58-57)×44=
5497: 43+6+6=
5498: 52-(56-19)=
5499: 87-(11+71)=
5500: 60-7×7=
5501: 8×11-36=
5502: 48×1+42=
5503: 73-(60-48)=
5504: 93-(93-63)=
5505: 16+55-12=
5506: 34+8+36=
5507: 88-9-57=
5508: 47+21-59=
5509: 87-(86-47)=
5510: 67-(86-81)=
5511: 96-(62-58)=
5512: 29+44-4=
5513: 95+3-14=
5514: 48+27-58=
5515: 6×11-2=
5516: 52+44-44=
5517: 88-(34+45)=
5518: 49+36-5=
5519: 51-44-2=
5520: 13+13+23=
5521: 96-(59+18)=
5522: 83-1-31=
5523: 32-(6+3)=
5524: 31-(50-36)=
5525: 67-8+30=
5526: 17+15-22=
5527: 33+14-3=
5528: 2×13+46=
5529: 72-28-34=
5530: 47-44+81=
5531: 12×6-19=
5532: 29-3+67=
5533: 80+13-10=
5534: 46+3-47=
5535: 29×1+56=
5536: 17+54+25=
5537: 82-62+36=
5538: 44+2-31=
5539: 49-(28-4)=
5540: 86-47+34=
5541: 56-7×6=
5542: 11×5-12=
5543: 92×1-29=
5544: 97-(32+19)=
5545: 93×1-62=
5546: 57-(34-12)=
5547: 43+25-50=
5548: 33-17+69=
5549: 89-68×1=
5550: 38×2-20=
5551: 1×27+2=
5552: 83-1×32=
5553: 79-47+32=
5554: 3×33-28=
5555: 89-21-64=
5556: 24+67-73=
5557: 2+96-12=
5558: 1×70-21=
5559: 71-1+23=
5560: 1×99-31=
5561: 68-(95-67)=
5562: 87-20+24=
5563: 80-48×1=
5564: 51-47+80=
5565: 22+2+38=
5566: 28×2+13=
5567: 46-27+45=
5568: 4×2+5=
5569: 10×2+71=
5570: 19+18+26=
5571: 16+82-69=
5572: 97-(4+62)=
5573: 21-3+39=
5574: (86+6)×1=
5575: 82-18+22=
5576: 85×1-83=
5577: 40-2×9=
5578: 70-24-5=
5579: 5×14+26=
5580: 95-2×45=
5581: 42+5+30=
5582: 76×1-69=
5583: 41-6×2=
5584: 96-10+11=
5585: 15+57-18=
5586: 94-(18+5)=
5587: 1×32-2=
5588: 76-1×76=
5589: 30-1-27=
5590: 47-2-21=
5591: 74-(70+3)=
5592: 73-(53-36)=
5593: 94-(98-7)=
5594: 65-7-12=
5595: 1×79-60=
5596: 96×1-33=
5597: 8×8+21=
5598: 10×4+55=
5599: 37-7×5=
5600: 86-(75-52)=
5601: 30+37+27=
5602: 6+32-35=
5603: 95-63+1=
5604: 46-(37-14)=
5605: 13+81-5=
5606: 36+5+56=
5607: 80-49-7=
5608: 10×9-40=
5609: 23+75-51=
5610: 70+28-51=
5611: 96-64+62=
5612: 97-87+46=
5613: 11+39-13=
5614: 20+60-45=
5615: 62+33-28=
5616: 1×68-13=
5617: 85-(67-2)=
5618: 66×1+18=
5619: 78-(62-19)=
5620: 52+31-80=
5621: 66+7-8=
5622: 68-17+32=
5623: 44+2-6=
5624: 13+4+4=
5625: 10×2+1=
5626: 41+4-25=
5627: 48-29+61=
5628: 97-1×29=
5629: 87-23-6=
5630: 7×1+12=
5631: 4+87-56=
5632: 83-11-32=
5633: 42+5+26=
5634: 67-(88-40)=
5635: (2-1)×68=
5636: 79-5-56=
5637: 49-1×23=
5638: 98-(96-86)=
5639: 99-35+22=
5640: 22+53+8=
5641: 69-(88-40)=
5642: 77-2-58=
5643: 18+51+30=
5644: 14×6-26=
5645: 99-71+64=
5646: 67-38+19=
5647: 1×4+86=
5648: 10+45+13=
5649: 78-(68+1)=
5650: 1×15+12=
5651: 5+17+14=
5652: 2×37×1=
5653: 4×13-5=
5654: 5×13+8=
5655: 26×3+13=
5656: 53-41-5=
5657: 87-51+16=
5658: 66+33-71=
5659: 75-(35-31)=
5660: 78-(20+27)=
5661: 43-(76-46)=
5662: 22+52-41=
5663: 8+52+28=
5664: 9+80-33=
5665: 98-(15+1)=
5666: 89+3-2=
5667: 12×8-48=
5668: 64-49+45=
5669: 53-29+5=
5670: 80-40+49=
5671: 40-6-14=
5672: 1×69-17=
5673: 35+60-57=
5674: (44-34)×5=
5675: 10+9+17=
5676: 30+67-77=
5677: 95-(93-13)=
5678: 80-(82-39)=
5679: 92-(62-25)=
5680: 6+71-9=
5681: 55+16+14=
5682: 83-(19+57)=
5683: 84-5-40=
5684: 21×3+24=
5685: 2×35-12=
5686: 67-(18+13)=
5687: 33+20+6=
5688: 57×1+10=
5689: 15×3+13=
5690: 95-1×68=
5691: 43+45-20=
5692: 2+71-2=
5693: 86-6×9=
5694: 23×4+5=
5695: 47+28+6=
5696: 8×10-36=
5697: 57+35-37=
5698: 73-67+54=
5699: 28+43+27=
5700: 60-10-39=
5701: 11+83-41=
5702: 27+20+31=
5703: 90-49-12=
5704: 19×4-57=
5705: 68-31-32=
5706: 51-(62-34)=
5707: 62-57+51=
5708: 75-(23+10)=
5709: (43-40)×17=
5710: 50-23×2=
5711: 99-(39+34)=
5712: 2×1×20=
5713: 58-56+23=
5714: 28×1+42=
5715: 93-86×1=
5716: 79+8-72=
5717: 53-32+11=
5718: 11+60+10=
5719: 46+10-18=
5720: 92+4-34=
5721: 97-79+62=
5722: 44+41-23=
5723: 33-(98-68)=
5724: 78-(11+60)=
5725: 44-13+18=
5726: 17-3×1=
5727: 61+23-14=
5728: 5×17+10=
5729: 52+12-10=
5730: 12+62-28=
5731: 21+39-53=
5732: 28+47-25=
5733: 16+61-11=
5734: 63+7-33=
5735: 23×2-3=
5736: 85-(4+35)=
5737: 74-(47-16)=
5738: 3×16+5=
5739: 79-(40+11)=
5740: 88-1×45=
5741: 88-(21+28)=
5742: 99-(92-30)=
5743: 31-16+55=
5744: 95-23-49=
5745: 90-(24+61)=
5746: 2×6+19=
5747: 16×5-22=
5748: 58-18-32=
5749: 65-(62-20)=
5750: 78-(43-41)=
5751: 27+69-71=
5752: 5×13-5=
5753: 18×3+36=
5754: 38+24+17=
5755: 10+4+22=
5756: 77-(54+21)=
5757: (18+4)×4=
5758: 61-26+2=
5759: 16+3+62=
5760: 14+17+44=
5761: 9+31+59=
5762: 5×2-1=
5763: 86-17-41=
5764: 94-19×4=
5765: 5×18-58=
5766: 51+6+37=
5767: 78-69+63=
5768: 88-60+36=
5769: 33+28+35=
5770: 7+43-41=
5771: 17×3+16=
5772: 50+34-20=
5773: 29+41+8=
5774: 69-57+39=
5775: 63-14+1=
5776: 23×3-11=
5777: 32+34+28=
5778: 33-(58-25)=
5779: 11+56-46=
5780: 77-(91-87)=
5781: 18+23+27=
5782: 27+54+17=
5783: (91-90)×50=
5784: 97-61-17=
5785: 56-55+79=
5786: 6×9-40=
5787: 13-(8+3)=
5788: 32-31+98=
5789: 36+40-45=
5790: 73-12+16=
5791: 5×1+8=
5792: 63-(37-11)=
5793: 1×70+24=
5794: 25+45-23=
5795: 1×11+1=
5796: 1×18+3=
5797: 88-8-28=
5798: 45+10+2=
5799: 11+70-60=
5800: 34+3-16=
5801: 44-5+41=
5802: 28+62+2=
5803: 52+20-2=
5804: 1×53+15=
5805: 81×1-12=
5806: 71-33+1=
5807: 47-(60-17)=
5808: 4×19-48=
5809: 5×1+71=
5810: 12+45-51=
5811: 87-(86-31)=
5812: 23×3+23=
5813: 73-9×8=
5814: 25-12+56=
5815: 88×1-4=
5816: 15×1+59=
5817: 75-33×2=
5818: 22-(33-14)=
5819: 94-(86-7)=
5820: 84-(15+26)=
5821: 58+11-34=
5822: 87-58-2=
5823: 33+66-40=
5824: 98-53+45=
5825: 98-(94-45)=
5826: 84-32-30=
5827: 10-3×3=
5828: 11×1+5=
5829: 59+8+11=
5830: 58-4×2=
5831: 89-83+66=
5832: 54-(60-17)=
5833: 78×1-72=
5834: 13×7-36=
5835: 19+32-20=
5836: 95-(58+22)=
5837: (97-92)×9=
5838: 49-(83-67)=
5839: 77-6×5=
5840: 49×2-44=
5841: 18×5-24=
5842: 89+4-57=
5843: 49+23+24=
5844: 8+32+2=
5845: 56+32-79=
5846: 16-11+75=
5847: 47-15×3=
5848: 20×1+3=
5849: 90×1-55=
5850: 25×2+8=
5851: 37+41-45=
5852: 49+37+6=
5853: 51×1-11=
5854: 31×3-55=
5855: 98-3-44=
5856: 1×63+3=
5857: 1×43-30=
5858: 34+63-87=
5859: 11+71-79=
5860: 45-16+31=
5861: 28-7-20=
5862: 85-50-13=
5863: 42-19×2=
5864: 49×1+19=
5865: 99-(47+43)=
5866: 67-37+6=
5867: 21×3+25=
5868: 2×16+63=
5869: 92-4-9=
5870: 69-38+30=
5871: 85-(2+48)=
5872: 56-8×1=
5873: 11×3+7=
5874: 7+39-23=
5875: 28+60-83=
5876: 80+10-66=
5877: 55-20-23=
5878: 84-51-9=
5879: 58+26-65=
5880: 91-(54+4)=
5881: 11+11+52=
5882: 84-20-1=
5883: (26-24)×35=
5884: 80+4-27=
5885: 24+64-63=
5886: 5+16+57=
5887: 86-2×11=
5888: 51+16+19=
5889: 51-13+44=
5890: 78-17×4=
5891: 24×4-26=
5892: 69-(74-15)=
5893: 78-56+70=
5894: 1×75-27=
5895: 76-10+28=
5896: 50-(54-8)=
5897: 66+18-31=
5898: 16+56-6=
5899: 3×15-11=
5900: 13+84-27=
5901: 85-(94-66)=
5902: 22+59-66=
5903: 76-(29+28)=
5904: 51+32+12=
5905: 79-36+23=
5906: 83-26-33=
5907: 1×45+6=
5908: 1×3+83=
5909: 30+59-33=
5910: 30-(33-10)=
5911: 33-32+5=
5912: 83-(27+33)=
5913: 87-18-22=
5914: 45×2-31=
5915: 67-(90-65)=
5916: 95-70×1=
5917: 52-(6+19)=
5918: 9×3+13=
5919: 95-(86-3)=
5920: 88-77+1=
5921: 52-9×2=
5922: 65×1-46=
5923: 75×1-73=
5924: 49-(7+7)=
5925: 61+7-32=
5926: 12×3+8=
5927: 24+12+53=
5928: 93-12-79=
5929: 55+1-24=
5930: 76-(16+45)=
5931: 32+40-34=
5932: 62-48+45=
5933: 52-2-26=
5934: 96-26×3=
5935: 2×7+22=
5936: 13-8+12=
5937: 36+13-42=
5938: 9×11-18=
5939: 2×2×9=
5940: 55-11-37=
5941: 96-(1+53)=
5942: 63-26+32=
5943: 7×13-85=
5944: 22×1+15=
5945: 72-50-6=
5946: 18×5-23=
5947: 68-(70-40)=
5948: 1×44+18=
5949: 1×6×6=
5950: 29-(3+3)=
5951: 93-31+30=
5952: 39+35-1=
5953: 56-47+62=
5954: 19×4-4=
5955: 79-41-29=
5956: 76-5-36=
5957: 31+57-1=
5958: 62-14+18=
5959: 3×24+25=
5960: 45+42-4=
5961: 50+2+23=
5962: 78+3-49=
5963: 46-38+86=
5964: 40-32+49=
5965: 87-2×30=
5966: 3×29+11=
5967: 76-8+1=
5968: 8+60+6=
5969: 34+16-15=
5970: 96-(91-3)=
5971: 65-1×56=
5972: 80-(58+2)=
5973: 3×32-51=
5974: 45+48-90=
5975: 55+9-6=
5976: 50+2+5=
5977: 83-(98-39)=
5978: 25+44-52=
5979: 23×4-44=
5980: 10×1+68=
5981: 96-(85-39)=
5982: 1×90-82=
5983: 30-1×25=
5984: (39-38)×47=
5985: 83-13×4=
5986: 2×37-14=
5987: 11+79-69=
5988: 77+2-72=
5989: 88-1×85=
5990: 56+7-40=
5991: 15+77-23=
5992: 65-(58-39)=
5993: 17-(74-66)=
5994: 48-6-2=
5995: 30+47-55=
5996: 93-(59-18)=
5997: 82-(44+1)=
5998: 23+52-35=
5999: 80-(24+46)=
6000: 55-18+47=
6001: 46-34×1=
6002: 3×26-52=
6003: 2×23+51=
6004: 39-24+47=
6005: 84-(38-19)=
6006: 10+10+20=
6007: 18+47-27=
6008: 67-(44-44)=
6009: 14×4-54=
6010: 82-(89-58)=
6011: 95-15+10=
6012: 78-(73-35)=
6013: 6×10-13=
6014: 35+39-9=
6015: 70-(96-29)=
6016: 63+2-9=
6017: 15+38+3=
6018: 2×40-46=
6019: 84-(31+6)=
6020: 1×3+93=
6021: 49-38+6=
6022: 65-(13-7)=
6023: 81-(5+70)=
6024: 61-(32-27)=
6025: 25+49-66=
6026: 52+9-2=
6027: 79-1×69=
6028: 84-5×13=
6029: 69+13-46=
6030: 47×2-18=
6031: 87-4-1=
6032: 58+20+2=
6033: 13+7+55=
6034: 16+82-86=
6035: 3×28-76=
6036: 19-8+21=
6037: 66-(56-1)=
6038: 8-(78-74)=
6039: 81-29-29=
6040: 79-4×18=
6041: 79-31×1=
6042: 6×2+63=
6043: 4×7+25=
6044: 20+53-59=
6045: 5+93-67=
6046: 56-16-34=
6047: 12+63+15=
6048: 22+76-82=
6049: 30-5+8=
6050: 28+56-65=
6051: 82-(99-53)=
6052: 8+75-11=
6053: 52-6×1=
6054: 16×4-17=
6055: 60-(16+44)=
6056: 1×88-41=
6057: 44-(30+4)=
6058: 1×86-65=
6059: 38+42-31=
6060: 92-75+50=
6061: 11×1×8=
6062: 86-3-17=
6063: 53-(14+34)=
6064: 5+93-77=
6065: 3×10+26=
6066: 56-6-4=
6067: 24+55-12=
6068: 32×2-22=
6069: 35-32+85=
6070: 1×49+33=
6071: 69×1-17=
6072: 96-94+43=
6073: 49+38-81=
6074: 84-22×2=
6075: 64×1-43=
6076: 18×4+19=
6077: 5+13+48=
6078: 5+73-53=
6079: 32-11×2=
6080: 46-11+20=
6081: 12+42-8=
6082: 56-11-26=
6083: 75×1-6=
6084: 22×2+45=
6085: 88-83+20=
6086: 65+26-33=
6087: 36+46-49=
6088: 30+36-34=
6089: 5×3+80=
6090: 29-(11+14)=
6091: 32-(42-12)=
6092: 76-13-16=
6093: 95-12×7=
6094: (86-5)×1=
6095: 81-4×20=
6096: 17×1+66=
6097: 42-(74-58)=
6098: 70-40×1=
6099: 96-65+60=
6100: 51-(23+26)=
6101: 15+30+51=
6102: 75-38+2=
6103: 2×39-27=
6104: 5×5+29=
6105: 77×1-22=
6106: 37-16+39=
6107: 3×27+6=
6108: 24×1+30=
6109: 1×86+2=
6110: 75+10-39=
6111: (73-62)×7=
6112: 35+18-23=
6113: 2×4+54=
6114: 12×5+16=
6115: 11+26+4=
6116: 16-10+30=
6117: 88-(23-20)=
6118: 84-(79-37)=
6119: 83+4-70=
6120: 23×2+45=
6121: 58-8+32=
6122: 72×1-32=
6123: 2×30+24=
6124: 81-14-62=
6125: 78-2×25=
6126: 22×4-36=
6127: 92+1-83=
6128: 31-2×3=
6129: 64+18-40=
6130: 72-7×5=
6131: 91-1×69=
6132: 98-(9+86)=
6133: 71×1-49=
6134: 90-(73-27)=
6135: 20+34+39=
6136: 10+49-36=
6137: 2×39-2=
6138: 20+70-88=
6139: 52-16-21=
6140: 3+34+47=
6141: 69-15+33=
6142: 75-(33+9)=
6143: 1×19+41=
6144: 67-(50-41)=
6145: 85-10×6=
6146: 11×1+56=
6147: 43×2+5=
6148: 8×3-23=
6149: 59-3×18=
6150: 40+50-55=
6151: 47+34-63=
6152: 13×5-22=
6153: 81-6-65=
6154: 55+16-13=
6155: 33+65-86=
6156: 92-72+13=
6157: 85-5×12=
6158: 24+63-5=
6159: 57-21+10=
6160: 70-1×15=
6161: 6-1+56=
6162: 73-(60+6)=
6163: 68-11+34=
6164: 73+6-26=
6165: 52-12-18=
6166: 10×9-37=
6167: 14-7×2=
6168: 22×4-4=
6169: 82-2×1=
6170: 12×6+24=
6171: 29+20+33=
6172: 2×7+41=
6173: 96-70+9=
6174: 40×2-34=
6175: 26×1+16=
6176: 27+19+34=
6177: 88-(34-14)=
6178: 96-29-18=
6179: 45+30-53=
6180: 1×42-1=
6181: 49×2-77=
6182: 96-80+23=
6183: 6×15+6=
6184: 48-25+58=
6185: 68+15-1=
6186: 5×8-30=
6187: 99-69+29=
6188: 82-61-6=
6189: 22+73-74=
6190: 29-6-7=
6191: 85-3×3=
6192: 15+33-22=
6193: 2×40-13=
6194: 22-20+53=
6195: 37+36-54=
6196: 95-(79-59)=
6197: (50-39)×1=
6198: 53+30-34=
6199: 1×42-7=
6200: 68+7-49=
6201: 42+47-46=
6202: 76-25×3=
6203: 54-(31-4)=
6204: 23+6-18=
6205: 92-69+18=
6206: 22-20+87=
6207: 61-17+30=
6208: 42-23+9=
6209: 34+54-67=
6210: 77×1-64=
6211: 2×24+8=
6212: 1×67+3=
6213: 33+66-35=
6214: 99-(74+6)=
6215: 79-9+22=
6216: 7+29-30=
6217: 76-(87-17)=
6218: 4×18-36=
6219: 12+33-24=
6220: (96-87)×1=
6221: 1×84-65=
6222: 92-(93-25)=
6223: 96-(23-4)=
6224: 13+18+4=
6225: 81-(81-61)=
6226: (68-64)×23=
